mal_id,title,title_english,type,episodes,status,score,scored_by,rank,popularity,members,favorites,source,rating,season,year,duration,synopsis,images_url,trailer_url,genres,studios,themes,demographics,aired_from,aired_to
13335,Fuse: Teppou Musume no Torimonochou,Fusé: Memoirs of a Huntress,Movie,1.0,Finished Airing,7.28,13008,3065.0,4197,35523,127,Book,R - 17+ (violence & profanity),,,1 hr 50 min,"Following her grandfather's recent death, Hamaji Ooyama lives out her days on an isolated mountain hunting for food and caring for herself. One day, Hamaji's brother, an aspiring samurai living in Edo, sends her an invitational letter to end her solitary life and join him in the city. When she arrives, however, she is met with a grisly sight—the heads of six dogs displayed for all to see. These heads belong to the Fuse, a group of eight human-dog hybrids that have been terrorizing the people of Edo.

Hamaji assists a strange man escape a group of assailants and makes it to her brother's house, where he asks that she help him collect the heads of the remaining two Fuse, as well as the Shogunate-sponsored bounty. But it is easier said than done—as the Fuse can blend into human society almost seamlessly—and the kind man Hamaji had just helped showed the Fuse's telltale signs.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/37313.jpg,https://www.youtube-nocookie.com/embed/o1h2CwENxis?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Drama, Supernatural",TMS Entertainment,Historical,,2012-10-20T00:00:00+00:00,
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,Buddy Complex: Into the Skies of Tomorrow,TV Special,2.0,Finished Airing,7.28,16560,3059.0,4704,27850,28,Original,PG-13 - Teens 13 or older,,,23 min per ep,"The two part finale of Buddy Complex television series deals with the final battle between the Free Treaty Alliance and the space division of Zogiria, lead by an elderly Bizon, as Earth and time itself hang in the balance.",https://cdn.myanimelist.net/images/anime/3/67521.jpg,https://www.youtube-nocookie.com/embed/AfY5GXiXUlc?enablejsapi=1&wmode=opaque&autoplay=1,Sci-Fi,Sunrise,"Mecha, Time Travel",,2014-09-30T00:00:00+00:00,2014-10-01T00:00:00+00:00
13271,Hunter x Hunter Movie 1: Phantom Rouge,Hunter x Hunter: Phantom Rouge,Movie,1.0,Finished Airing,7.28,122857,3071.0,1265,216221,349,Manga,PG-13 - Teens 13 or older,,,1 hr 36 min,"After completing their work at Yorknew City, Leorio Paladiknight and Kurapika investigate the rumored sightings of a boy with scarlet red eyes, as they believe this person to be a member of the now non-existent Kurta Clan. Kurapika hopes to find another survivor of the clan besides himself, but instead ends up losing both his eyes after an attack from someone who seems to be his childhood friend. 

Leorio tends to Kurapika's wounds, and then sends for both Gon Freecss and Killua Zoldyck to help retrieve Kurapika's eyeballs. However, their search brings them face-to-face with the infamous group of thieves known as Phantom Troupe—the same people who massacred the entire Kurta Clan five years ago for their scarlet eyes, which change color during moments of rage. 

Hunter x Hunter Movie 1: Phantom Rouge follows the boys' quest to locate their friend's eyes and catch the thief, causing them to delve deep into Phantom Troupe's past. And in doing so, they encounter a mysterious girl who appears to be linked to it all…

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/53073.jpg,https://www.youtube-nocookie.com/embed/teCHX00kEPc?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Adventure, Fantasy",Madhouse,,Shounen,2013-01-12T00:00:00+00:00,
6381,Strike Witches 2,Strike Witches 2,TV,12.0,Finished Airing,7.28,41813,3039.0,2536,87601,275,Original,R+ - Mild Nudity,summer,2010.0,24 min per ep,"Six months have passed since the victorious Battle of Britannia and the reclamation of Gallia from Neuroi invaders. Yoshika Miyafuji, member of the famed 501st Joint Fighter Wing, has come back home to Fuso and graduated from middle school.

However, her fight is far from over. She receives a letter supposedly sent by her long-deceased father, containing blueprints of a state-of-the-art Striker Unit he had been working on before his death. The Unit, designed specifically for Yoshika, might be capable of harnessing her extraordinary magical powers.

Meanwhile, a new threat in Europe is rising. A Neuroi nest of an unprecedented size and might has appeared over Venezia, wiping out local Witch forces and instantly swallowing the northern part of the country. To make matters worse, a newly spotted humanoid type of Neuroi is attempting to come into contact with humans.

Yoshika, incapable of abandoning her friends on the front lines, must once again venture to the war-torn continent.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/13/25477.jpg,https://www.youtube-nocookie.com/embed/EsLFakIF6R0?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Sci-Fi, Ecchi",AIC Spirits,Military,,2010-07-08T00:00:00+00:00,2010-09-23T00:00:00+00:00
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,,Movie,1.0,Finished Airing,7.28,3473,3029.0,7967,7504,11,Original,G - All Ages,,,1 hr 10 min,"Love, Miki and Inori are on their way to a dance contest, but get lost on their way to Minato Mirai. Still looking for their way, they are attacked by a monster. When the three Fresh Precure girls start to fight it, other Precures show up to support them. They all have to combine their powers to win against this mighty enemy.",https://cdn.myanimelist.net/images/anime/1567/142443.jpg,,Action,Toei Animation,Mahou Shoujo,,2009-03-20T00:00:00+00:00,
45489,Aggressive Retsuko (ONA) 4th Season,Aggretsuko (ONA) 4th Season,ONA,10.0,Finished Airing,7.28,35160,3051.0,3129,61295,75,Other,PG-13 - Teens 13 or older,,,18 min per ep,Fourth season of Aggressive Retsuko.,https://cdn.myanimelist.net/images/anime/1228/118066.jpg,https://www.youtube-nocookie.com/embed/yUW_lhdakvk?enablejsapi=1&wmode=opaque&autoplay=1,Comedy,Fanworks,"Anthropomorphic, Workplace",,2021-12-16T00:00:00+00:00,
45620,Gyokou no Nikuko-chan,Fortune Favors Lady Nikuko,Movie,1.0,Finished Airing,7.28,4157,3070.0,6106,14356,48,Novel,PG-13 - Teens 13 or older,,,1 hr 36 min,"Kikuko Misuji, more often called ""Nikuko-chan,"" is known by everyone in her small northern town as the happy fat lady at the grill. Having lived arduously traveling from man to man and town to town for the bulk of her life, Nikuko-chan finally seems to have settled down on a houseboat docked in the bay with her daughter—also named Kikuko.

Together, the pair does their best to find their place in the world. For the bold and brash Nikuko-chan, her spirited behavior easily guides her toward the earnest goal. However, for the quiet and reserved Kikuko, who is often embarrassed by her mother's antics, each day can be just as uninspiring as the last. From middle school drama to solving the mystery of her strange classmate Ninomiya, Kikuko's adolescence is full of many twists and turns.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1747/116922.jpg,https://www.youtube-nocookie.com/embed/Z97DDBmLP78?enablejsapi=1&wmode=opaque&autoplay=1,"Award Winning, Drama",Studio 4°C,,,2021-06-11T00:00:00+00:00,
9213,Kowarekake no Orgel,,OVA,1.0,Finished Airing,7.28,17200,3014.0,4151,36387,79,Original,G - All Ages,,,28 min,"In 2039, helper androids are widespread as general purpose electronics.

Keiichiro lost his family in a traffic accident and retired from his band. One day, he finds an android of an old model in a garbage dump. He takes her home, but after taking her to a repair shop he was told that she couldn't be repaired, so he plans to throw her away. The next day, Keiichiro finds her making breakfast for him. Thus begin the summer days of an android with no memories and a dreamless boy.",https://cdn.myanimelist.net/images/anime/2/25552.jpg,,"Drama, Sci-Fi",ElectromagneticWave,Music,,2009-12-31T00:00:00+00:00,
1424,Lupin III: Otakara Henkyaku Daisakusen!!,Lupin III: Operation Return the Treasure,TV Special,1.0,Finished Airing,7.28,3373,3017.0,7735,8076,4,Manga,PG-13 - Teens 13 or older,,,1 hr 31 min,"After robbing a Moscow casino right under Zenigata's nose, Lupin sets his sights on stealing the Trick Diamond. He and Jigen head to the estate of the recently deceased Mark Williams, another master thief who's had the diamond, as well as other treasures, in his possession for years. However, instead of finding the diamond, Lupin &amp; Jigen find Fujiko, who tells them about Mark's dying wish - Lupin must return all the treasures the old thief stole to their rightful place. If this is done in time, the location of the diamond will be revealed, and Lupin can use it to get the real treasure, hidden in Gaudí's Sagrada Familia. Returning the stolen goods isn't easy though, as Zenigata and the casino boss' ruthless gang are on Lupin and friends' tail. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1688/146710.jpg,,"Action, Adventure, Comedy, Mystery",TMS Entertainment,Adult Cast,Seinen,2003-08-01T00:00:00+00:00,
4375,Kyoro-chan,,TV,91.0,Finished Airing,7.28,1773,3016.0,10393,3610,26,Other,PG - Children,summer,1999.0,25 min per ep,"While exploring ruins on Angel Island, a doctor finds a myserious newborn bird called Kyoro-chan. Together they form a bond and decide to travel the world together. Three years later when the Doctor and Kyoro-chan try to return to Angel Island they become shipwrecked from a storm. Kyoro-chan was able to make it safely to the island but the Doctor was nowhere to be found. Kyoro-chan prays for his safety and hope he returns as he now starts his new life on Angel Island.",https://cdn.myanimelist.net/images/anime/1172/101184.jpg,,"Adventure, Comedy, Fantasy",Group TAC,,,1999-07-01T00:00:00+00:00,2001-03-29T00:00:00+00:00
48537,Shi Yi Chang An: Mingyue Jishi You Er,Memory of Chang'an 2nd Season,ONA,13.0,Finished Airing,7.28,1960,3033.0,8534,6344,39,Manga,PG-13 - Teens 13 or older,,,16 min per ep,Second season of Shi Yi Chang An: Mingyue Jishi You.,https://cdn.myanimelist.net/images/anime/1805/113688.jpg,https://www.youtube-nocookie.com/embed/nWYDCE_I6Wo?enablejsapi=1&wmode=opaque&autoplay=1,Romance,Lingsanwu Animation,Historical,,2021-04-15T00:00:00+00:00,2021-07-01T00:00:00+00:00
878,Zegapain,Zegapain,TV,26.0,Finished Airing,7.28,11650,3047.0,4140,36507,173,Original,PG-13 - Teens 13 or older,spring,2006.0,23 min per ep,"Average high school student Kyou Sogoru is an avid swimmer living in beautiful Maihama City. He spends his days hanging out with friends, swimming, and playing video games. However, his normal life turns upside down when a beautiful and mysterious girl named Shizuno Misaki approaches him with a strange request—jump into their school's pool together.

This fateful leap transports Kyou into a war-torn world where humans pilot impressive humanoid robots known as Zegas to fight against malicious aliens known as Gards-Orm. To spearhead this endeavor, humans have formed Cerebrum, a rebel organization working to prevent the Gards-Orm from eradicating humankind.

As Kyou participates in combat operations, meets his fellow Zega pilots, and witnesses countless deaths, he begins to question the true nature of this world as well as his own life.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/76949.jpg,,"Romance, Sci-Fi",Sunrise,Mecha,,2006-04-06T00:00:00+00:00,2006-09-28T00:00:00+00:00
48962,Xie Wang Zhui Qi 3: Shen Nu Guilai,Be My Wife Season 3,ONA,16.0,Finished Airing,7.28,1932,3022.0,8473,6445,33,Web novel,PG-13 - Teens 13 or older,,,20 min per ep,"Su Luo was kidnapped by her love rival Li Yaoyao and her master Fairy Yanxia, who forcefully used the Appearance-Alterning Spell to reveal her true face. In order to escape from their control, Su Luo destroyed Fairy Yanxia's cave and the spell, but she was also seriously injured and fell into the sea. Lifting the spell revealed her mysterious background. 

The one who rescued her from the sea was actually her lover who assassinated her on Earth—Yun Qi. Shocked, Yun Qi revealed that he knew Su Luo's life secret and could tell her about it.

Did Su Luo choose a shortcut for the secret about her past and go with Yun Qi who betrayed her, or will she return to her life with Nangong Liuyun? 

(Source: iQIYI; translated and edited)",https://cdn.myanimelist.net/images/anime/1697/117842.jpg,https://www.youtube-nocookie.com/embed/xo0wQKGTmXc?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Drama, Fantasy, Romance",Big Firebird Culture,"Historical, Martial Arts",,2021-09-29T00:00:00+00:00,2022-01-05T00:00:00+00:00
869,Slayers Return,Slayers Return,Movie,1.0,Finished Airing,7.28,10971,3038.0,5116,22685,28,Light novel,PG-13 - Teens 13 or older,,,59 min,"The inhabitants of the village of Biaz, forced to labor in the serivce of the world-domination-happy Zein organization, hires Lina Inverse and Naga The Serpent to drive off the invaders. Lina and Naga agree, lured by stories of Elfin treasure sleeping below Biaz, only to get considerably more trouble -from the Zein and from the treasure - than they ever expected. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/9/34997.jpg,,"Adventure, Comedy, Fantasy",J.C.Staff,,,1996-08-03T00:00:00+00:00,
45486,Kuma Kuma Kuma Bear Punch!,,TV,12.0,Finished Airing,7.28,36770,3014.0,2441,92926,448,Light novel,PG-13 - Teens 13 or older,spring,2023.0,23 min per ep,"Ever since moving to an in-game world after countless hours of VRMMO grinding, Yuna now calls Crimonia—the city where she started—home. While maintaining her reputation as a renowned adventurer, she continues to manage her businesses; but most importantly, Yuna spends time with the people she has grown to love. Nevertheless, this world has a lot more to offer the carefree adventurer. It is up to Yuna to discover these wonders, and perhaps help more people in need as she encounters their various plights.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1132/134608.jpg,https://www.youtube-nocookie.com/embed/zw5JCuSyo7I?enablejsapi=1&wmode=opaque&autoplay=1,"Adventure, Comedy, Fantasy",EMT Squared,Isekai,,2023-04-03T00:00:00+00:00,2023-06-19T00:00:00+00:00
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,Doraemon the Movie: Nobita and the Winged Braves,Movie,1.0,Finished Airing,7.28,4346,3038.0,7945,7551,2,Unknown,PG - Children,,,1 hr 31 min,"Nobita and his friends gathered at Shizuka's house when they heard about the news about missing flocks of bird species. Nobita believed they were taken away by winged creatures and became obsessed on flying on his own. He created mechanical wings and upon the experiment he encountered an actual winged creature flying out of a time-space distortion. Upon helping him whose name is Gusuke, Nobita and his friends were sucked into the distortion and reached Gusuke's home, Birdpia or the world where the winged creatures live.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/72427.jpg,,"Adventure, Fantasy",Shin-Ei Animation,,"Kids, Shounen",2001-03-10T00:00:00+00:00,
